Order Date,Sales,Profit,Quantity
2012-12-11,1590.894,-70.1326,71
2012-12-12,1448.854,390.1145,47
2012-12-13,1023.386,175.9253,27
2012-12-14,858.304,132.4591,28
2012-12-15,5494.796,-1524.4945,37
2012-12-16,4.98,2.3406,1
2012-12-17,1918.492,327.5589,43
2012-12-18,935.288,-84.30699999999999,37
2012-12-19,6120.656,1201.565,52
2012-12-20,1107.464,66.4668,28
2012-12-21,3257.7599999999998,679.7548,49
2012-12-22,473.313,6.6432,13
2012-12-23,194.32,56.3528,4
2012-12-24,7484.566000000001,1414.2555999999997,80
2012-12-25,4204.968,906.1599,47
2012-12-26,561.486,4.522199999999998,15
2012-12-27,5148.4472,82.69459999999998,95
2012-12-28,79.2,2.9105999999999996,4
2012-12-29,6.36,0.0636,2
2012-12-30,3251.34,490.6038,18
2012-12-31,1381.344,438.4882,49
2013-01-01,0.0,0.0,0
2013-01-02,405.91999999999996,105.541,5
2013-01-03,2095.83,386.48600000000005,21
2013-01-04,1069.22,40.402,11
2013-01-05,255.904,46.4568,10
2013-01-06,0.0,0.0,0
2013-01-07,83.576,8.1391,9
2013-01-08,1859.1580000000001,449.1403,25
2013-01-09,743.0459999999999,264.498,16
2013-01-10,174.75,55.365300000000005,11
2013-01-11,149.444,25.083399999999997,22
2013-01-12,0.0,0.0,0
2013-01-13,0.0,0.0,0
2013-01-14,405.344,64.046,10
2013-01-15,701.923,196.1224,26
2013-01-16,102.21799999999999,15.996500000000001,5
2013-01-17,1040.55,176.2682,11
2013-01-18,0.0,0.0,0
2013-01-19,0.0,0.0,0
2013-01-20,0.0,0.0,0
2013-01-21,1167.056,70.25280000000001,9
2013-01-22,917.63,23.530900000000003,48
2013-01-23,1732.3,474.03679999999997,28
2013-01-24,31.36,15.68,4
2013-01-25,858.712,-65.8542,24
2013-01-26,0.0,0.0,0
2013-01-27,0.0,0.0,0
2013-01-28,39.68,10.3168,2
2013-01-29,0.0,0.0,0
2013-01-30,3107.316,-284.2246,41
2013-01-31,1601.5539999999999,747.5398,20
2013-02-01,161.97,63.2162,9
2013-02-02,8996.784,2753.7110000000002,24
2013-02-03,866.4,225.264,4
2013-02-04,197.868,31.1968,6
2013-02-05,2994.476,721.2766,55
2013-02-06,132.224,-18.1808,4
2013-02-07,762.142,74.2225,14
2013-02-08,1369.476,126.8973,7
2013-02-09,121.83,50.73779999999999,5
2013-02-10,0.0,0.0,0
2013-02-11,69.93,0.6993,7
2013-02-12,1366.04,182.99800000000002,10
2013-02-13,146.82,73.41,3
2013-02-14,837.921,30.374700000000004,20
2013-02-15,407.072,128.0602,7
2013-02-16,1135.638,-71.02680000000001,27
2013-02-17,0.0,0.0,0
2013-02-18,0.0,0.0,0
2013-02-19,392.65999999999997,68.4625,13
2013-02-20,16.496,5.5674,2
2013-02-21,1524.126,207.6645,42
2013-02-22,983.17,213.2609,18
2013-02-23,57.576,21.591,3
2013-02-24,0.0,0.0,0
2013-02-25,46.72,17.52,5
2013-02-26,0.0,0.0,0
2013-02-27,243.892,71.0836,8
2013-02-28,36.48,18.24,6
2013-03-01,111.104,8.3328,7
2013-03-02,6285.8060000000005,2267.4251,20
2013-03-03,0.0,0.0,0
2013-03-04,7264.422,-383.7433,59
2013-03-05,315.45,130.24790000000002,10
2013-03-06,162.344,49.594300000000004,4
2013-03-07,811.303,-389.1555,20
2013-03-08,21.072,1.5804,3
2013-03-09,2190.81,216.5398,54
2013-03-10,635.6,212.0786,18
2013-03-11,7879.734,745.8323,22
2013-03-12,896.0219999999999,162.76579999999998,18
2013-03-13,1694.6419999999998,167.7573,24
2013-03-14,8866.882,-543.3346,70
2013-03-15,669.3679999999999,6.704199999999999,28
2013-03-16,2356.808,61.35689999999997,37
2013-03-17,0.0,0.0,0
2013-03-18,2360.3340000000003,708.7041,21
2013-03-19,1061.682,-7.760999999999996,6
2013-03-20,138.68,-105.7262,9
2013-03-21,928.311,163.19510000000002,23
2013-03-22,645.7059999999999,-4.161,13
2013-03-23,226.46800000000002,34.0216,9
2013-03-24,0.0,0.0,0
2013-03-25,745.774,-204.0048,10
2013-03-26,1346.97,262.4715,8
2013-03-27,682.246,20.501699999999996,19
2013-03-28,92.69999999999999,35.8254,7
2013-03-29,125.30000000000001,11.6594,7
2013-03-30,2659.339,-8.992899999999999,48
2013-03-31,11.34,5.5566,1
2013-04-01,640.762,-4.970700000000008,11
2013-04-02,2161.48,485.77099999999996,61
2013-04-03,1454.9,378.274,5
2013-04-04,441.198,66.833,20
2013-04-05,970.194,256.3547,15
2013-04-06,1046.3339999999998,-177.3102,14
2013-04-07,1294.75,336.635,5
2013-04-08,1970.574,546.7635,16
2013-04-09,2906.404,-1680.9997,76
2013-04-10,1115.197,156.4469,18
2013-04-11,950.594,158.16819999999998,32
2013-04-12,0.0,0.0,0
2013-04-13,1542.53,59.4319,34
2013-04-14,6.12,2.8764,3
2013-04-15,1466.572,171.6586,20
2013-04-16,2201.8559999999998,63.0073,33
2013-04-17,9335.086000000001,2434.1032,31
2013-04-18,421.08500000000004,57.511399999999995,22
2013-04-19,2514.538,-61.6424,29
2013-04-20,1414.132,194.7754,47
2013-04-21,0.0,0.0,0
2013-04-22,271.616,-174.74280000000002,31
2013-04-23,1765.4650000000001,-826.5596,37
2013-04-24,720.368,244.18,35
2013-04-25,1607.1,218.48399999999998,15
2013-04-26,108.42,-37.9432,7
2013-04-27,434.646,62.7822,3
2013-04-28,0.0,0.0,0
2013-04-29,486.672,27.9565,14
2013-04-30,0.0,0.0,0
2013-05-01,142.208,14.999600000000001,12
2013-05-02,517.866,-75.2426,13
2013-05-03,1098.136,58.1074,42
2013-05-04,1099.013,-309.4466,31
2013-05-05,0.0,0.0,0
2013-05-06,2701.28,449.31120000000004,40
2013-05-07,236.96,49.6633,20
2013-05-08,4835.976,1322.131,32
2013-05-09,1340.2440000000001,154.6985,16
2013-05-10,1283.512,9.50859999999999,48
2013-05-11,763.0200000000001,-115.75080000000001,6
2013-05-12,5.98,2.691,1
2013-05-13,918.878,367.18829999999997,25
2013-05-14,0.0,0.0,0
2013-05-15,455.93,40.857499999999995,37
2013-05-16,648.9119999999999,273.3048,26
2013-05-17,880.4599999999999,41.601,20
2013-05-18,346.922,16.380900000000004,36
2013-05-19,122.22,34.8606,6
2013-05-20,1582.008,325.799,42
2013-05-21,2471.913,328.29929999999996,23
2013-05-22,2718.2140000000004,271.2109,31
2013-05-23,1799.2,386.2747,29
2013-05-24,10560.978000000001,1262.1899999999998,23
2013-05-25,277.756,115.4542,12
2013-05-26,1311.97,167.6508,15
2013-05-27,1975.356,70.63059999999999,58
2013-05-28,5305.078,989.5656,27
2013-05-29,2137.324,305.5458,56
2013-05-30,1063.185,291.9959,18
2013-05-31,8090.578,1777.9959000000001,109
2013-06-01,438.85900000000004,49.669599999999996,21
2013-06-02,0.0,0.0,0
2013-06-03,157.844,23.579600000000003,19
2013-06-04,71.088,-1.7772,2
2013-06-05,2316.5229999999997,-29.897700000000018,38
2013-06-06,659.82,121.3312,30
2013-06-07,6026.312,1049.4815,67
2013-06-08,51.562,22.9219,13
2013-06-09,0.0,0.0,0
2013-06-10,1688.4720000000002,179.1381,11
2013-06-11,1412.3960000000002,-183.5896,19
2013-06-12,1623.416,237.9551,40
2013-06-13,2962.563,282.5019,94
2013-06-14,430.43800000000005,114.93530000000001,8
2013-06-15,3457.099,326.6274,38
2013-06-16,173.488,54.215,7
2013-06-17,147.27499999999998,24.491,9
2013-06-18,3000.92,277.3227,60
2013-06-19,541.938,115.9074,9
2013-06-20,17.12,8.0464,2
2013-06-21,1229.548,153.8827,59
2013-06-22,577.108,27.759200000000003,14
2013-06-23,0.0,0.0,0
2013-06-24,2475.094,345.1115,48
2013-06-25,5310.952,720.6928,23
2013-06-26,893.266,-112.1216,20
2013-06-27,1919.6000000000001,428.856,57
2013-06-28,778.7059999999999,17.0654,12
2013-06-29,877.156,226.2909,20
2013-06-30,191.88,19.188,6
2013-07-01,1352.9499999999998,300.4632,17
2013-07-02,1724.376,545.6346,25
2013-07-03,772.786,37.1906,16
2013-07-04,847.6999999999999,242.94580000000002,16
2013-07-05,1651.301,293.19010000000003,27
2013-07-06,0.0,0.0,0
2013-07-07,0.0,0.0,0
2013-07-08,3882.2309999999998,1007.9792,59
2013-07-09,2616.512,243.60909999999998,41
2013-07-10,573.286,87.40960000000001,6
2013-07-11,895.895,-370.0612,18
2013-07-12,0.0,0.0,0
2013-07-13,95.76,7.182,6
2013-07-14,0.0,0.0,0
2013-07-15,2149.96,350.7695,79
2013-07-16,380.2,69.75399999999999,13
2013-07-17,910.17,-65.54599999999999,44
2013-07-18,2184.88,625.6817,51
2013-07-19,2891.858,99.531,46
2013-07-20,1536.454,500.51,29
2013-07-21,89.95,43.176,5
2013-07-22,991.095,205.74800000000002,27
2013-07-23,1368.048,276.6497,43
2013-07-24,654.587,-99.43889999999999,31
2013-07-25,326.964,52.2436,7
2013-07-26,5920.488,1109.2371,90
2013-07-27,0.0,0.0,0
2013-07-28,0.0,0.0,0
2013-07-29,2033.374,-1307.0702,36
2013-07-30,819.154,-12.0947,13
2013-07-31,1770.7759999999998,219.9664,11
2013-08-01,2174.1580000000004,268.6809,19
2013-08-02,1124.648,114.5336,8
2013-08-03,482.584,53.413799999999995,7
2013-08-04,248.82,61.742999999999995,15
2013-08-05,497.90999999999997,98.0654,27
2013-08-06,197.05,59.115,7
2013-08-07,320.38800000000003,67.5102,15
2013-08-08,179.97,86.3856,3
2013-08-09,1115.204,180.92660000000004,25
2013-08-10,661.3539999999999,67.22460000000001,23
2013-08-11,0.0,0.0,0
2013-08-12,151.82,70.48519999999999,14
2013-08-13,3951.9605,14.874599999999973,29
2013-08-14,731.524,-82.30520000000001,34
2013-08-15,923.688,-8.073799999999999,21
2013-08-16,1680.2659999999998,175.2732,32
2013-08-17,204.54000000000002,32.7522,10
2013-08-18,15.712,5.6956,4
2013-08-19,496.114,132.1081,26
2013-08-20,448.792,154.1413,13
2013-08-21,14.78,3.9906,2
2013-08-22,4798.2919999999995,18.43179999999998,64
2013-08-23,405.35,46.673,24
2013-08-24,4187.348,230.88450000000003,73
2013-08-25,0.0,0.0,0
2013-08-26,0.0,0.0,0
2013-08-27,4874.298,748.6752,69
2013-08-28,767.9110000000001,196.3329,46
2013-08-29,322.0248,-89.6447,29
2013-08-30,632.188,-121.17699999999999,37
2013-08-31,1656.8700000000001,-258.3628,34
2013-09-01,23.968,2.3968,2
2013-09-02,5766.152,1896.7402,65
2013-09-03,6792.193,750.1167,101
2013-09-04,2365.596,-755.7506,59
2013-09-05,4532.0419999999995,1464.5007999999998,60
2013-09-06,5226.348,425.51540000000006,145
2013-09-07,1313.536,204.6418,23
2013-09-08,0.0,0.0,0
2013-09-09,4493.9836000000005,-375.6300000000001,67
2013-09-10,84.992,12.161600000000004,10
2013-09-11,2094.324,250.43040000000002,35
2013-09-12,6501.586,1353.6502,67
2013-09-13,2043.792,452.80740000000003,47
2013-09-14,2374.73,696.2947,46
2013-09-15,1137.338,396.3846,9
2013-09-16,2101.1820000000002,601.9099000000001,27
2013-09-17,425.88599999999997,28.4618,10
2013-09-18,2043.126,492.82030000000003,44
2013-09-19,4751.082,359.346,46
2013-09-20,3839.312,936.4,59
2013-09-21,1232.004,377.3806,34
2013-09-22,0.0,0.0,0
2013-09-23,615.57,156.2421,64
2013-09-24,1322.145,92.7765,51
2013-09-25,2286.05,-556.9555,47
2013-09-26,3443.091,335.5552,73
2013-09-27,2698.1665,-415.53189999999995,58
2013-09-28,1992.9858,-88.5602,18
2013-09-29,99.136,30.98,4
2013-09-30,1307.792,235.4062,40
2013-10-01,525.884,-29.436600000000002,7
2013-10-02,781.414,-42.7895,28
2013-10-03,18452.972,8738.797100000002,27
2013-10-04,1680.696,224.53379999999999,23
2013-10-05,5912.782,2658.3198,28
2013-10-06,0.0,0.0,0
2013-10-07,830.4000000000001,-947.1071000000001,24
2013-10-08,973.712,79.408,21
2013-10-09,561.5360000000001,-51.990399999999994,21
2013-10-10,546.92,-34.4084,15
2013-10-11,282.75300000000004,-219.8989,16
2013-10-12,33.064,4.133,5
2013-10-13,0.0,0.0,0
2013-10-14,1650.618,-397.06269999999995,77
2013-10-15,3335.888,981.537,29
2013-10-16,1620.15,598.9409999999999,63
2013-10-17,142.182,-37.9152,1
2013-10-18,2953.346,1160.731,19
2013-10-19,307.92,-34.641,5
2013-10-20,0.0,0.0,0
2013-10-21,946.174,127.6613,42
2013-10-22,7951.592,1763.4706,91
2013-10-23,188.28,57.2658,16
2013-10-24,467.42199999999997,192.20020000000002,25
2013-10-25,1365.498,314.03589999999997,18
2013-10-26,783.96,78.396,5
2013-10-27,0.0,0.0,0
2013-10-28,978.7900000000001,237.815,40
2013-10-29,2899.0209999999997,255.01780000000002,70
2013-10-30,131.154,39.4184,12
2013-10-31,159.002,46.9478,12
2013-11-01,3750.4990000000003,450.3262,34
2013-11-02,453.374,149.3042,17
2013-11-03,0.0,0.0,0
2013-11-04,3802.7960000000003,696.3602000000001,97
2013-11-05,3888.8179999999998,-57.334900000000005,78
2013-11-06,4266.8988,62.055100000000024,71
2013-11-07,773.2560000000001,60.8782,16
2013-11-08,3810.464,635.1252,57
2013-11-09,993.9000000000001,261.49559999999997,5
2013-11-10,479.97,177.5889,3
2013-11-11,4723.478,1081.5284,144
2013-11-12,4944.296,496.0179,66
2013-11-13,4914.938,170.3252,73
2013-11-14,2945.138,789.1702,47
2013-11-15,2774.0620000000004,424.111,42
2013-11-16,2145.718,262.99010000000004,17
2013-11-17,36.72,16.156,10
2013-11-18,142.684,28.9717,15
2013-11-19,3958.9320000000002,781.102,40
2013-11-20,638.462,111.7505,69
2013-11-21,3070.333,508.7926,87
2013-11-22,1176.891,150.9536,42
2013-11-23,317.044,80.365,44
2013-11-24,100.61599999999999,18.6496,14
2013-11-25,6394.5380000000005,1246.1061,94
2013-11-26,7978.551,-6247.3969,53
2013-11-27,8329.743,1776.8757,77
2013-11-28,1651.239,209.4244,57
2013-11-29,3428.372,320.30299999999994,48
2013-11-30,300.592,-285.9254,6
2013-12-01,970.142,85.6643,17
2013-12-02,7365.455,1652.8648,89
2013-12-03,4684.616,992.4431999999999,78
2013-12-04,5269.816,1065.8562,60
2013-12-05,944.2860000000001,146.7888,24
2013-12-06,5267.004,1468.7368999999999,70
2013-12-07,3878.276,1017.2351,93
2013-12-08,0.0,0.0,0
2013-12-09,4709.095,146.9703,65
2013-12-10,1855.483,340.0393,58
2013-12-11,3459.71,1020.2983,64
2013-12-12,6102.25,425.9722,112
2013-12-13,1981.115,482.0632,61
2013-12-14,1194.088,72.15540000000001,13
2013-12-15,828.654,315.5413,35
2013-12-16,2637.087,27.61860000000001,19
2013-12-17,628.5419999999999,8.4637,20
2013-12-18,12185.134,4653.9969,38
2013-12-19,7051.35,727.4944,86
2013-12-20,815.1120000000001,-251.3853,29
2013-12-21,134.54,38.5308,14
2013-12-22,0.0,0.0,0
2013-12-23,1043.128,228.1434,32
2013-12-24,6965.857,1008.2604,68
2013-12-25,1938.26,323.5229,45
2013-12-26,10488.055,1393.3961,77
2013-12-27,1829.418,155.9416,34
2013-12-28,959.49,16.758599999999998,30
2013-12-29,0.0,0.0,0
2013-12-30,1277.68,192.4955,48
2013-12-31,773.774,146.8632,25
2014-01-01,731.768,68.2435,27
2014-01-02,1481.8280000000002,-181.41089999999997,56
2014-01-03,2079.554,-207.0473,26
2014-01-04,2070.272,704.2800000000001,17
2014-01-05,0.0,0.0,0
2014-01-06,0.0,0.0,0
2014-01-07,33.74,15.5204,7
2014-01-08,3395.59,758.7192,27
2014-01-09,892.98,80.3682,2
2014-01-10,274.491,-228.7425,3
2014-01-11,0.0,0.0,0
2014-01-12,0.0,0.0,0
2014-01-13,848.52,-1101.516,14
2014-01-14,4619.33,206.6524,19
2014-01-15,1056.038,208.8079,70
2014-01-16,2140.28,297.206,31
2014-01-17,6230.2919999999995,2595.203,25
2014-01-18,0.0,0.0,0
2014-01-19,0.0,0.0,0
2014-01-20,2013.715,55.40429999999999,22
2014-01-21,767.838,156.03199999999998,21
2014-01-22,2546.643,619.2187,58
2014-01-23,4212.372,1461.3511,21
2014-01-24,450.334,60.55,22
2014-01-25,418.66599999999994,105.0682,11
2014-01-26,0.0,0.0,0
2014-01-27,3055.2799999999997,803.9555,30
2014-01-28,331.914,1.6239000000000061,12
2014-01-29,1007.52,333.8478,20
2014-01-30,294.842,86.9031,31
2014-01-31,3749.335,308.4441,52
2014-02-01,0.0,0.0,0
2014-02-02,0.0,0.0,0
2014-02-03,913.354,170.677,32
2014-02-04,922.327,215.57,19
2014-02-05,32.67,8.4942,3
2014-02-06,2263.012,74.882,19
2014-02-07,904.354,204.3158,19
2014-02-08,0.0,0.0,0
2014-02-09,0.0,0.0,0
2014-02-10,773.7639999999999,-411.9726,19
2014-02-11,227.103,28.1274,6
2014-02-12,1241.516,130.1018,18
2014-02-13,0.0,0.0,0
2014-02-14,1058.43,424.3345,25
2014-02-15,0.0,0.0,0
2014-02-16,0.0,0.0,0
2014-02-17,1337.442,95.9756,21
2014-02-18,2964.8174,-383.5478,43
2014-02-19,287.326,62.4082,8
2014-02-20,1314.59,377.0515,16
2014-02-21,1150.29,-107.5121,33
2014-02-22,47.904,-2.994,1
2014-02-23,0.0,0.0,0
2014-02-24,117.79999999999998,42.37,16
2014-02-25,1448.676,249.3929,14
2014-02-26,430.49199999999996,-19.379800000000003,10
2014-02-27,2847.6459999999997,447.3532,38
2014-02-28,0.0,0.0,0
2014-03-01,17.62,8.2242,3
2014-03-02,0.0,0.0,0
2014-03-03,1450.126,244.0397,45
2014-03-04,2000.1039999999998,528.1881,34
2014-03-05,228.822,-33.9224,14
2014-03-06,1240.02,480.4513,28
2014-03-07,778.236,235.12599999999998,40
2014-03-08,166.59,56.1114,12
2014-03-09,843.1,243.448,17
2014-03-10,710.804,139.6285,9
2014-03-11,1252.952,-165.0196,24
2014-03-12,1973.708,224.69840000000002,19
2014-03-13,353.28,60.474,19
2014-03-14,4791.35,827.2755999999999,71
2014-03-15,49.616,4.9616,2
2014-03-16,0.0,0.0,0
2014-03-17,2014.381,182.3025,44
2014-03-18,542.746,129.7274,56
2014-03-19,1027.758,-250.1181,43
2014-03-20,2166.248,130.4093,50
2014-03-21,899.568,253.0645,21
2014-03-22,3332.636,912.2596,45
2014-03-23,0.0,0.0,0
2014-03-24,14816.068,6818.627600000001,33
2014-03-25,1257.298,340.2724,17
2014-03-26,3567.026,730.5126,46
2014-03-27,3252.88,426.56969999999995,39
2014-03-28,2933.516,128.5232,38
2014-03-29,1504.702,58.8642,35
2014-03-30,81.4,21.164,5
2014-03-31,656.407,222.0362,16
2014-04-01,4981.010799999999,1802.2158000000002,63
2014-04-02,5972.988,542.9408000000001,60
2014-04-03,822.97,215.8982,16
2014-04-04,32.528,9.8466,7
2014-04-05,808.47,110.1777,13
2014-04-06,0.0,0.0,0
2014-04-07,114.41999999999999,44.0304,8
2014-04-08,1971.2905,-341.1727,17
2014-04-09,6401.93,2276.8183,32
2014-04-10,1626.71,411.2821,38
2014-04-11,755.529,171.7842,29
2014-04-12,319.806,18.417,28
2014-04-13,69.66,31.347,9
2014-04-14,1345.8239999999998,268.2204,17
2014-04-15,652.93,33.600500000000004,30
2014-04-16,332.338,109.8951,19
2014-04-17,944.429,-45.439,30
2014-04-18,3431.4590000000003,-3403.495,61
2014-04-19,0.0,0.0,0
2014-04-20,0.0,0.0,0
2014-04-21,2033.24,22.754300000000008,44
2014-04-22,1254.564,27.60410000000001,30
2014-04-23,947.692,93.973,8
2014-04-24,1199.222,199.3172,56
2014-04-25,928.558,-12.036100000000001,27
2014-04-26,678.113,104.5849,36
2014-04-27,61.608000000000004,27.162300000000002,12
2014-04-28,576.5756,60.020599999999995,24
2014-04-29,795.296,91.36720000000001,8
2014-04-30,1053.26,-67.4841,6
2014-05-01,1390.1260000000002,-68.12500000000001,68
2014-05-02,4108.37,-453.8578,21
2014-05-03,399.11,110.3944,20
2014-05-04,1386.346,-80.1002,39
2014-05-05,1389.4050000000002,292.3293,28
2014-05-06,185.123,-122.56250000000001,26
2014-05-07,3183.3698,84.1948,73
2014-05-08,2549.468,649.4175,18
2014-05-09,3658.5540000000005,1061.3636,23
2014-05-10,1078.222,273.9624,21
2014-05-11,0.0,0.0,0
2014-05-12,449.469,-319.4249,28
2014-05-13,970.384,36.531,45
2014-05-14,3066.378,809.8532,37
2014-05-15,4182.062,1077.8878,83
2014-05-16,421.264,73.9747,15
2014-05-17,221.024,-55.256,2
2014-05-18,0.0,0.0,0
2014-05-19,1830.508,407.8936,59
2014-05-20,4919.182,1171.7753,86
2014-05-21,2997.578,273.2104,52
2014-05-22,538.02,78.0183,8
2014-05-23,336.56199999999995,-6.969499999999996,25
2014-05-24,241.436,-66.0777,14
2014-05-25,0.0,0.0,0
2014-05-26,886.026,230.33169999999998,22
2014-05-27,270.24,76.4496,9
2014-05-28,2084.908,384.4578,44
2014-05-29,1480.103,169.19639999999998,44
2014-05-30,691.108,110.42989999999999,24
2014-05-31,736.8904,75.1597,21
2014-06-01,0.0,0.0,0
2014-06-02,5058.362,1295.5061,45
2014-06-03,135.70600000000002,38.5265,20
2014-06-04,2952.036,384.1454,71
2014-06-05,279.414,66.7452,32
2014-06-06,491.11199999999997,60.174899999999994,7
2014-06-07,31.349999999999998,2.178,6
2014-06-08,0.0,0.0,0
2014-06-09,2227.038,134.16189999999997,32
2014-06-10,939.1329999999999,2.227300000000003,21
2014-06-11,2513.3430000000003,186.49229999999997,58
2014-06-12,1580.894,274.94120000000004,44
2014-06-13,1679.968,314.9144,33
2014-06-14,1156.018,-95.0222,24
2014-06-15,0.0,0.0,0
2014-06-16,4057.51,404.42179999999996,57
2014-06-17,2724.194,521.365,47
2014-06-18,3896.672,1696.4659,28
2014-06-19,1031.1555,117.87989999999999,18
2014-06-20,2115.941,-22.034600000000005,58
2014-06-21,1028.228,263.752,31
2014-06-22,595.656,230.95919999999998,26
2014-06-23,579.019,123.27860000000001,18
2014-06-24,0.0,0.0,0
2014-06-25,1287.614,-28.52340000000003,43
2014-06-26,1508.3519999999999,185.0875,18
2014-06-27,4224.136,705.2894,85
2014-06-28,1644.906,335.53589999999997,17
2014-06-29,0.0,0.0,0
2014-06-30,4521.9912,889.2002,52
2014-07-01,4721.977,135.66729999999998,40
2014-07-02,639.83,103.9546,9
2014-07-03,169.192,51.3259,9
2014-07-04,6963.4039999999995,1488.1451,77
2014-07-05,0.0,0.0,0
2014-07-06,476.35400000000004,-337.4099,32
2014-07-07,380.37800000000004,13.745399999999998,9
2014-07-08,1620.25,37.402899999999995,26
2014-07-09,1980.2640000000001,817.1376,70
2014-07-10,1671.214,164.11139999999997,43
2014-07-11,359.21399999999994,44.925,12
2014-07-12,1728.892,336.1681,34
2014-07-13,3.816,1.1925,1
2014-07-14,504.542,112.0167,14
2014-07-15,3598.9339999999997,-46.043899999999994,55
2014-07-16,2132.229,285.20520000000005,29
2014-07-17,316.636,15.0374,7
2014-07-18,2191.873,477.3142,32
2014-07-19,2106.794,-425.63980000000004,27
2014-07-20,0.0,0.0,0
2014-07-21,2283.208,727.2774,35
2014-07-22,3685.944,144.2286,95
2014-07-23,556.3140000000001,-61.10609999999999,7
2014-07-24,898.188,258.41179999999997,41
2014-07-25,2399.96,839.986,5
2014-07-26,798.742,-39.7968,31
2014-07-27,2012.3020000000001,705.274,8
2014-07-28,1142.68,211.57549999999998,30
2014-07-29,1170.5639999999999,108.05359999999999,9
2014-07-30,1391.294,367.4606,37
2014-07-31,523.376,87.9368,18
2014-08-01,1558.028,464.7314,38
2014-08-02,2085.65,-159.40619999999998,22
2014-08-03,0.0,0.0,0
2014-08-04,531.348,40.300900000000006,22
2014-08-05,20.07,0.4320000000000004,6
2014-08-06,503.676,170.42340000000002,28
2014-08-07,1424.026,419.7762,34
2014-08-08,3479.624,705.8854,56
2014-08-09,0.0,0.0,0
2014-08-10,0.0,0.0,0
2014-08-11,1823.0700000000002,521.9644,22
2014-08-12,708.726,235.90439999999998,36
2014-08-13,3693.084,888.6845,51
2014-08-14,2643.164,-1071.7151999999999,51
2014-08-15,440.736,12.3879,11
2014-08-16,1949.872,-289.18359999999996,16
2014-08-17,80.564,-12.0292,7
2014-08-18,9517.287999999999,605.8985000000001,70
2014-08-19,7078.4839999999995,1971.9705999999999,69
2014-08-20,512.446,225.0193,9
2014-08-21,692.95,183.6178,25
2014-08-22,8551.054,2245.6488,95
2014-08-23,524.54,-81.2501,3
2014-08-24,4590.344,358.546,28
2014-08-25,685.0560000000002,77.40599999999999,15
2014-08-26,361.988,-17.110799999999998,12
2014-08-27,190.66,-14.764999999999999,11
2014-08-28,6190.538,1008.8821,82
2014-08-29,1443.6319999999998,345.3009,35
2014-08-30,235.46800000000002,57.1282,25
2014-08-31,0.0,0.0,0
2014-09-01,3162.83,611.2385,43
2014-09-02,1261.81,340.5586,27
2014-09-03,9354.854,2600.1853,126
2014-09-04,1595.849,199.48180000000002,42
2014-09-05,5360.202,224.42510000000001,108
2014-09-06,327.044,-17.1944,15
2014-09-07,0.0,0.0,0
2014-09-08,3848.565,1248.2397,85
2014-09-09,2184.327,-510.96709999999996,57
2014-09-10,4356.061,-152.87539999999998,101
2014-09-11,2506.646,-977.3219,56
2014-09-12,5564.006,1032.8847,97
2014-09-13,491.54999999999995,219.391,32
2014-09-14,15.92,2.786,5
2014-09-15,4367.347,474.34169999999995,66
2014-09-16,7285.026,1934.9693,110
2014-09-17,849.65,-335.6626,34
2014-09-18,4979.226,769.2717,59
2014-09-19,1511.93,501.5421,73
2014-09-20,1648.188,53.989900000000006,51
2014-09-21,7359.918,1571.7964,52
2014-09-22,338.172,97.20689999999999,23
2014-09-23,7871.213,-145.57789999999994,91
2014-09-24,2395.786,115.1856,65
2014-09-25,6450.4619999999995,1000.4615,92
2014-09-26,1412.213,228.9978,52
2014-09-27,1486.576,314.9023,26
2014-09-28,0.0,0.0,0
2014-09-29,559.271,-46.377900000000004,21
2014-09-30,1944.08,39.560700000000026,67
2014-10-01,540.76,207.35469999999998,27
2014-10-02,2978.466,1013.0730000000001,64
2014-10-03,5418.022,-1095.5167000000001,116
2014-10-04,2504.48,943.3932,30
2014-10-05,19.98,8.5914,1
2014-10-06,6684.616,1475.2477000000001,55
2014-10-07,1499.652,348.323,29
2014-10-08,2749.21,218.4405,53
2014-10-09,608.356,148.0335,12
2014-10-10,1496.589,-467.1381,45
2014-10-11,239.358,-47.8716,3
2014-10-12,0.0,0.0,0
2014-10-13,5635.354,526.1517,78
2014-10-14,8405.802,2553.2419,62
2014-10-15,134.332,-28.5702,23
2014-10-16,1017.94,230.1392,28
2014-10-17,3473.5969999999998,-1100.3811,39
2014-10-18,126.352,23.0989,9
2014-10-19,0.0,0.0,0
2014-10-20,2781.8702000000003,-1430.7904,57
2014-10-21,1333.858,135.7559,42
2014-10-22,4537.201,444.7591,58
2014-10-23,15158.877,4539.8266,49
2014-10-24,3352.3940000000002,82.32130000000001,66
2014-10-25,529.0849999999999,-76.0505,9
2014-10-26,0.0,0.0,0
2014-10-27,999.868,107.72749999999999,38
2014-10-28,1086.32,103.8625,38
2014-10-29,408.726,36.1057,20
2014-10-30,46.96,22.5408,8
2014-10-31,4025.7299999999996,518.9913,92
2014-11-01,523.928,41.96940000000001,9
2014-11-02,2921.43,358.8969,25
2014-11-03,6294.386,929.1536,105
2014-11-04,4536.937,675.2008000000001,86
2014-11-05,10668.096,-3987.2422,58
2014-11-06,2355.064,525.4202,62
2014-11-07,4288.75,562.9598,91
2014-11-08,2413.378,119.64159999999995,50
2014-11-09,384.1,145.392,15
2014-11-10,4751.492,1219.0435,48
